CustomerModuleId|ModuleCombination|ValidationCode|CustomerId|DateCreated|UserId
95726|113|2D-B1-C3-C3-68-CD-A7-D5-57-9B-F8-0B|1875|2022-06-02 13:07:02|6349
95751|6291571|C1-F9-9F-55-0D-45-09-69-1C-B3-D8-E1|8331|2022-06-02 14:28:24.817000000|15127
95753|113|FF-91-EF-45-01-8B-A3-C2-04-C6-47-9B|11922|2022-06-02 14:32:27.560000000|470
95770|114|E4-CB-A4-AA-C0-DC-CF-9E-B0-17-DC-FA|2256|2022-06-02 15:31:04.093000000|470
95839|113|5F-0C-3C-FF-BC-17-56-BD-10-26-95-AB|5039|2022-06-02 18:35:14.240000000|7822
95843|115|3A-D6-5C-DF-B0-08-2C-8D-FA-FF-5E-B3|8117|2022-06-02 18:41:24.460000000|296
95885|113|2C-8A-CE-A8-C7-6D-6F-A8-01-8E-EB-CE|2921|2022-06-02 21:29:47.050000000|15295
95902|113|CB-DE-28-D3-07-A7-43-93-61-FB-E5-A6|6751|2022-06-03 10:11:02.187000000|8279
95928|115|73-90-E8-84-F4-99-2C-45-32-10-B8-79|1100|2022-06-03 11:31:27.310000000|6349
95935|49|E9-36-3C-89-B4-52-82-15-4B-F1-D6-DE|6705|2022-06-03 11:41:26.500000000|14863
95938|49|FD-ED-AE-0C-97-6F-73-10-64-6A-FC-74|12188|2022-06-03 11:45:43.377000000|253
95946|113|1F-1A-82-8B-03-5E-69-12-17-BE-5F-C1|2577|2022-06-03 11:50:14.070000000|6349
96019|49|77-70-A8-36-23-77-65-83-F2-F4-C4-12|12193|2022-06-03 15:08:42.627000000|14863
96040|115|04-E3-5F-C7-56-E8-EA-D0-07-5F-2A-B2|12030|2022-06-03 16:46:40.393000000|6349
96061|65651|25-57-98-A2-00-74-1B-82-CE-49-C9-6F|6717|2022-06-03 17:55:36.323000000|253
96065|113|AA-F8-30-23-99-87-E6-AF-9D-A0-F8-47|2348|2022-06-03 18:05:53.067000000|7822
96087|4194417|78-FC-D9-A1-05-29-BC-60-6E-40-A8-A1|8435|2022-06-03 19:11:14.400000000|7822
96091|113|79-B7-09-46-DA-9E-55-37-A4-80-38-24|991|2022-06-03 19:54:31.240000000|296
96103|2097266|CB-AA-F8-7B-40-88-45-2F-CA-64-B3-C9|11840|2022-06-03 21:10:01.577000000|8280
96122|115|13-0F-11-52-3A-85-2A-5C-57-59-2B-E0|12037|2022-06-04 12:34:29.073000000|310
96125|49|25-36-5C-CC-79-57-0D-31-DC-C6-39-63|12186|2022-06-04 12:51:28.030000000|296
96127|115|88-D1-0E-7E-FF-39-AD-D2-D7-CF-DF-B9|1826|2022-06-04 12:53:54.733000000|310
96144|113|84-C3-BA-91-8A-1B-B1-0C-03-B0-95-27|3981|2022-06-04 14:32:05.147000000|8499
96146|113|DD-E0-5B-16-EB-C9-30-E2-0C-10-62-1E|2231|2022-06-04 14:46:36.950000000|310
96173|113|77-88-45-CD-B2-B5-D0-5B-94-9D-1B-B1|12108|2022-06-04 18:34:01.260000000|15193
96202|115|E6-4C-9A-08-D2-DA-68-BC-9A-F1-43-41|11944|2022-06-05 15:22:27.870000000|14863
96205|131185|FC-BB-6A-5C-20-B9-C6-49-E7-E5-4A-21|6734|2022-06-05 19:08:10.320000000|14863
96221|1139|73-82-C5-EE-D6-79-78-B3-E3-27-CD-F1|1488|2022-06-06 10:24:15.220000000|6349
96223|115|FB-62-56-55-B5-4A-E5-6F-E8-D8-2A-41|2277|2022-06-06 10:31:29.680000000|15127
96256|115|FC-86-34-73-1C-B8-78-14-4D-9D-F6-FD|12053|2022-06-06 12:26:15.723000000|275
96261|262257|BC-A7-8E-C9-F2-E7-B5-3D-1C-45-BD-42|5087|2022-06-06 13:02:00.263000000|253
96282|2162803|75-54-F7-3C-02-84-59-69-82-5C-A4-84|2776|2022-06-06 14:15:20.650000000|14868
96313|17521|66-0B-9F-26-C0-F0-10-74-5C-93-9B-BB|6618|2022-06-06 15:29:37.860000000|7577
96351|49|31-E0-2B-79-78-BA-9B-62-79-9B-53-75|6675|2022-06-06 17:37:03.867000000|15193
96353|115|19-D5-46-46-1C-8B-DE-82-52-65-2C-AE|12192|2022-06-06 17:42:53.603000000|15395
96366|65651|50-BB-70-0E-D5-E2-E6-0B-BE-48-6F-FD|8261|2022-06-06 17:59:09.210000000|539
96376|4211|FE-71-E1-03-38-AB-F1-66-75-82-E8-AD|1257|2022-06-06 18:13:55.380000000|7822
96378|65651|C6-CD-4A-A1-3B-84-6C-66-B3-D6-D3-49|1123|2022-06-06 18:16:35.007000000|7822
96401|115|D0-E8-7C-21-81-9D-60-C6-6A-5C-50-F1|11616|2022-06-06 21:28:27.030000000|15295
96405|115|79-2E-8E-85-2E-4B-04-36-22-22-66-B7|8457|2022-06-06 22:38:15.917000000|539
96416|115|11-CA-84-44-C8-96-B6-90-70-61-C6-9B|11930|2022-06-07 10:16:27.047000000|15127
96444|49|EB-F2-6E-2E-18-63-28-20-20-71-5F-53|2536|2022-06-07 11:11:38.720000000|14863
96456|49|29-90-9D-B4-A9-E1-F2-90-57-A2-45-8A|2737|2022-06-07 11:47:48.263000000|296
96458|115|E5-E3-9B-8D-EE-8A-93-17-5C-EF-A7-3E|6654|2022-06-07 11:49:05.900000000|296
96463|16497|CB-B3-48-0B-E0-C1-48-76-9B-47-BB-CB|2736|2022-06-07 11:49:51.257000000|8279
96465|115|31-6E-C8-65-7C-43-B1-12-74-E0-76-77|1429|2022-06-07 11:52:20.323000000|6349
96466|49|6D-3C-43-12-AE-1B-56-90-B3-89-25-9B|2379|2022-06-07 11:52:23.223000000|296
96481|115|91-43-B8-A0-78-FA-10-EE-45-4C-C2-C7|5199|2022-06-07 12:30:14.260000000|296
96538|17521|D3-AF-D3-55-A2-2E-CE-C7-24-63-01-79|12088|2022-06-07 16:15:11.337000000|9611
96559|113|47-82-31-82-80-AD-73-76-DE-D7-B9-75|2723|2022-06-07 17:47:28.133000000|6349
96562|4211|F5-EC-74-15-E0-4B-85-9D-AB-87-1A-15|570|2022-06-07 17:54:48.630000000|470
96578|113|00-C0-9B-10-7B-72-06-D6-3D-5F-B1-84|11523|2022-06-07 18:55:52.067000000|7822
96610|113|3F-0A-6D-6A-DA-DC-58-C5-CA-24-2F-6E|1290|2022-06-07 21:06:22.313000000|539
96645|1|2E-4B-DB-C3-CE-07-0D-6A-61-88-72-B2|1040|2022-06-08 11:45:57.747000000|8279
96699|115|68-F7-70-33-50-A0-9D-4F-9D-B1-2D-71|7875|2022-06-08 15:27:40.930000000|15193
96732|113|F7-C5-B8-A3-65-B7-4B-99-C8-69-1B-5B|2036|2022-06-08 17:18:04.730000000|539
96751|2097265|48-72-42-0B-AE-DE-42-48-80-20-F4-94|6258|2022-06-08 18:47:46.030000000|296
96754|115|90-10-BD-31-DE-ED-1A-47-60-D8-C7-2D|12137|2022-06-08 18:54:06.800000000|15295
96760|49|3C-1E-95-10-F7-9E-9A-34-86-19-B0-DC|12119|2022-06-08 19:06:51.843000000|296
96761|16499|9B-A0-66-A6-75-84-AC-57-15-C8-5B-94|11772|2022-06-08 19:08:04.023000000|296
96763|65651|07-C4-0B-85-89-44-EE-88-A3-DE-3C-9D|11825|2022-06-08 19:10:30.327000000|296
96766|115|05-C4-15-C6-91-82-29-6F-E2-25-14-02|11799|2022-06-08 19:17:50.380000000|7822
96775|115|6F-CC-3F-3F-53-B5-73-B1-EB-EF-61-22|8429|2022-06-08 19:52:31.347000000|296
96777|119|31-72-18-80-D9-EB-DC-7C-49-5A-B3-CF|1375|2022-06-08 19:56:03.180000000|8499
96817|49|45-A6-34-34-D0-DE-3E-F3-3D-08-23-2A|12068|2022-06-09 11:28:25.420000000|296
96823|115|8D-CC-2C-F2-8B-E7-0C-2D-0D-B8-37-9F|7886|2022-06-09 11:44:42.953000000|296
96824|115|86-BC-2F-12-1F-E2-F2-77-E9-D0-F1-47|8373|2022-06-09 11:56:28.280000000|8279
96841|113|15-16-BF-69-C5-43-A9-71-32-D1-36-B1|11833|2022-06-09 12:43:21.327000000|6349
96844|65651|57-D2-A2-B2-44-8D-D8-BC-B7-07-58-65|12205|2022-06-09 13:01:21.140000000|296
96854|65651|E9-64-FE-4A-00-52-0A-5A-59-2A-D5-1C|8214|2022-06-09 13:22:18.487000000|7577
96870|1137|95-26-C9-C4-10-5E-F6-9E-9E-99-2C-7B|1467|2022-06-09 14:30:24.293000000|6349
96876|4195441|B9-BE-D4-35-6C-85-2C-37-3F-03-B2-76|11779|2022-06-09 14:59:26.510000000|6349
96877|115|5C-C6-01-D0-97-C9-52-BC-45-0C-E5-78|12159|2022-06-09 15:03:14.850000000|310
96883|113|22-75-BD-39-DD-F6-9A-76-12-85-71-D9|12024|2022-06-09 15:22:32.707000000|8499
96912|1137|58-30-8E-3E-36-04-C2-E2-F6-40-82-A2|2758|2022-06-09 16:18:09.877000000|6349
96920|123|E6-46-42-E6-DD-E9-C0-2D-C8-A0-78-09|735|2022-06-09 16:43:31.230000000|6349
96934|115|3A-DD-8B-BE-88-AF-62-08-14-A1-6F-00|8166|2022-06-09 17:09:45.650000000|470
96935|113|CA-63-4D-A3-46-BB-40-76-F9-C8-E0-84|382|2022-06-09 17:10:03.930000000|310
96938|113|A0-1A-78-FB-8D-7A-63-EF-F0-85-84-7F|1396|2022-06-09 17:34:21.437000000|8280
96961|49|D3-21-DC-FA-F4-FD-B8-3D-36-6C-92-70|1836|2022-06-09 18:58:55.070000000|296
96977|113|30-B7-9D-DA-AB-30-38-2A-7C-B9-B4-6F|6648|2022-06-09 20:15:56.850000000|539
96978|113|29-9F-AE-5E-C0-3C-0E-81-75-48-18-5D|12179|2022-06-09 20:16:26.180000000|8499
97008|115|D9-B4-F6-F2-C0-94-BB-81-B4-F4-D7-D3|2076|2022-06-10 09:51:10.457000000|253
97011|115|3F-BF-E4-6C-0B-DE-88-F7-C3-FB-90-70|1017|2022-06-10 09:55:03.477000000|253
97013|115|11-89-46-76-BE-CA-12-42-7B-EE-42-20|1016|2022-06-10 09:56:55.127000000|253
97017|115|DE-99-AD-CD-71-85-4B-7D-85-12-76-77|11859|2022-06-10 10:13:58.270000000|6349
97022|113|42-C4-39-AD-BA-DB-33-FD-68-B2-12-64|12170|2022-06-10 10:31:37.890000000|310
97025|49|81-6C-92-03-6A-96-A1-EE-29-3D-B8-04|12210|2022-06-10 10:48:22.763000000|470
97029|4194417|9A-86-8C-6F-87-A6-1D-C5-D5-B5-FB-26|11910|2022-06-10 10:54:28.490000000|310
97055|4210|D2-05-F7-6D-33-26-BD-E4-8C-B2-58-00|6608|2022-06-10 12:30:19.783000000|14863
97061|2161|68-4C-CE-92-FD-4E-68-05-8A-D6-85-09|2593|2022-06-10 13:06:56.023000000|8279
97063|115|82-BF-96-F3-C8-4E-4D-0B-40-A6-9B-68|7887|2022-06-10 13:17:59.620000000|6349
97069|113|57-DE-A6-C0-A7-AC-9C-E3-1C-CE-65-F0|12215|2022-06-10 14:02:21.503000000|253
97089|115|07-87-39-9C-E8-D5-1B-77-F7-89-03-E0|8007|2022-06-10 15:23:57.877000000|7577
97108|113|1B-60-C9-AB-71-70-5E-90-69-0E-45-E2|6660|2022-06-10 16:42:55.500000000|253
97109|113|05-5D-F5-05-92-3C-4B-39-A7-9A-94-11|7840|2022-06-10 16:43:12.887000000|253
97110|115|C4-EB-E6-EA-6A-B4-5D-6C-3D-5D-D2-2A|8210|2022-06-10 16:43:38.510000000|253
97111|113|E4-E3-82-85-AF-B1-7F-5B-63-1F-5B-EF|11599|2022-06-10 16:44:39.457000000|253
97113|115|E0-F8-50-A7-4C-65-22-A7-13-DC-14-43|11994|2022-06-10 16:45:13.140000000|253
97114|113|68-A7-75-EC-96-86-9B-2D-86-70-1E-97|12004|2022-06-10 16:45:30.347000000|253
97128|115|48-88-D9-19-57-52-4F-0B-34-C6-45-00|12198|2022-06-10 17:36:53.567000000|310
97136|6357107|66-22-BE-63-47-32-17-BE-9E-AA-2E-7B|2805|2022-06-10 17:59:57.367000000|8280
97137|6357111|03-C0-8F-82-53-2D-30-56-23-FB-00-E6|2805|2022-06-10 17:59:57.380000000|8280
97184|65651|73-E3-8E-53-EF-46-8B-22-D9-08-AF-88|2173|2022-06-10 20:57:54.693000000|15396
97214|49|AC-4D-88-EB-D3-FB-3E-AB-46-D3-6F-21|6425|2022-06-11 13:53:40.980000000|14863
97217|113|CC-4B-68-8E-B3-D7-F0-31-D9-32-1D-9C|2483|2022-06-11 14:40:17.727000000|15395
97235|115|22-CF-C9-DC-5C-89-EB-98-11-D9-EA-24|12204|2022-06-11 16:10:08.373000000|15395
97251|65651|0E-F6-C9-CC-0F-D7-0F-7E-42-90-C6-59|2264|2022-06-11 19:04:21.917000000|15295
97331|17521|F1-73-49-7A-25-F3-0A-D8-DE-13-CE-08|6351|2022-06-13 14:36:02.353000000|14863
97343|65651|46-5C-79-AA-4D-F2-36-07-F5-8E-4A-2E|8225|2022-06-13 15:19:12.673000000|296
97386|115|42-07-2E-BC-BB-5F-74-19-CB-D2-82-F4|2836|2022-06-13 17:34:39.710000000|539
97405|1137|37-9E-AA-53-9F-B6-B6-B3-29-52-0A-9B|1563|2022-06-13 19:31:53.947000000|8499
97416|115|4F-F2-BF-A9-A5-65-AE-76-3D-B7-80-5C|12073|2022-06-13 21:06:55.033000000|8280
97425|1137|D9-8C-8B-E2-6C-4F-8F-4D-85-CE-64-53|11557|2022-06-13 22:23:03.470000000|539
97454|113|E3-5A-06-FD-57-68-9C-86-D2-F8-E1-73|2546|2022-06-14 10:54:04.400000000|8279
97470|2097267|08-44-FC-25-8B-3C-45-43-5B-C6-AF-15|11502|2022-06-14 11:50:48.783000000|7577
97486|65651|A0-15-B1-B3-62-2B-F9-5B-6C-81-BA-47|6698|2022-06-14 13:18:53.990000000|284
97515|4211|57-25-67-07-C6-D2-2A-0E-F7-EC-12-98|12128|2022-06-14 15:07:29.997000000|470
97518|113|33-C0-3A-CE-B7-30-82-BB-8C-4F-7F-7D|1487|2022-06-14 15:21:56.440000000|310
97521|65651|C1-8D-7A-86-69-47-52-97-48-FF-D7-2B|2745|2022-06-14 15:27:12.493000000|15193
97548|115|9E-32-05-E5-7C-EF-32-40-3E-2D-49-29|12040|2022-06-14 16:45:11.997000000|15193
97556|4209|CE-34-25-EE-F8-50-D1-3C-40-64-8E-BA|2035|2022-06-14 17:05:19.203000000|15193
97585|49|E1-BD-32-4A-34-D4-86-67-93-29-2E-4D|2650|2022-06-14 18:51:58.583000000|15193
97598|4211|84-64-EE-14-16-4A-59-B5-3C-23-B7-51|2497|2022-06-14 19:54:17.203000000|296
97602|6358131|BF-EA-1B-B6-70-79-54-BF-8D-E9-83-3C|1281|2022-06-14 20:06:58.607000000|9611
97606|113|21-FF-FD-05-FB-D6-3B-1E-1C-03-C9-60|8196|2022-06-14 20:29:48.763000000|15295
97629|115|7C-89-6B-3C-3D-59-CB-F1-43-C5-EC-6F|8022|2022-06-15 10:33:04.660000000|8279
97631|113|C4-7E-02-7A-E2-DA-36-C1-3F-0F-8F-61|1602|2022-06-15 10:33:27.643000000|8279
97651|113|18-F0-D5-25-01-14-CD-6F-7F-57-27-6F|5135|2022-06-15 11:56:29.887000000|8279
97687|4211|EA-C6-9C-4A-85-5A-09-0A-EB-00-1A-2F|6246|2022-06-15 14:05:06.650000000|296
97705|114|5E-82-2C-52-D0-CB-B2-27-60-C7-2A-49|6366|2022-06-15 15:25:24.430000000|7822
97803|49|46-AF-DB-08-1E-D2-31-A1-E0-67-63-84|12220|2022-06-16 11:45:13.140000000|14863
97811|115|FC-2C-ED-10-C2-B2-BB-CD-1B-99-4D-84|256|2022-06-16 12:14:19.780000000|7577
97813|65651|23-59-71-74-FF-96-D1-40-1C-F2-E3-DD|1265|2022-06-16 12:18:58.250000000|310
97859|4209|9A-93-38-7B-3D-B5-24-B2-A5-97-AE-A7|6770|2022-06-16 15:52:47.140000000|14863
97863|115|C2-BC-A0-FF-80-59-D3-6C-FB-23-5D-23|8427|2022-06-16 16:00:52.060000000|6349
97917|113|40-EE-4B-CC-BE-29-E5-4A-CD-FF-61-F8|6218|2022-06-16 19:27:55.770000000|296
97925|115|9C-59-28-FF-3A-C7-6F-CE-C4-6B-C3-23|11798|2022-06-16 19:41:17.170000000|296
97928|49|22-36-1D-28-2B-3F-85-73-62-83-A1-7D|8031|2022-06-16 19:52:11.040000000|296
97935|113|FE-50-8A-B0-53-D8-D8-AE-09-53-DF-7D|7984|2022-06-16 21:11:28.093000000|8280
97941|115|C1-5D-41-16-76-44-2C-E8-18-DA-60-6B|7978|2022-06-16 22:40:06.010000000|8280
98054|6291571|A1-09-AB-E6-25-8C-44-03-5A-12-5F-E9|11911|2022-06-19 18:16:41.783000000|470
98074|65651|78-81-56-61-D4-F5-00-81-60-01-17-54|8034|2022-06-20 18:13:24.050000000|14863
98079|113|5B-32-72-56-95-1C-F8-2A-FC-AD-BA-7C|1659|2022-06-20 19:26:24.687000000|14863
98105|49|43-1E-31-4A-AA-24-10-C7-3E-96-E1-70|344|2022-06-21 11:40:59.790000000|14863
98137|113|DB-3A-66-EC-FA-5E-BA-65-0D-0A-EA-75|12017|2022-06-21 13:16:45.110000000|6349
98143|115|54-60-5B-26-21-2E-DC-90-A3-45-2E-38|12075|2022-06-21 13:49:07.120000000|6349
98161|113|2E-B9-FF-2C-51-F0-97-A7-C9-93-1F-E7|8479|2022-06-21 15:02:54.650000000|296
98177|115|43-BE-24-41-B9-3F-1E-D3-C6-40-C1-CB|11579|2022-06-21 16:28:53.757000000|15395
98180|5233|A2-CA-F3-E3-BE-3C-1D-9A-26-53-20-75|1913|2022-06-21 16:40:24.177000000|15193
98210|113|4C-06-0A-E2-69-21-64-E8-C6-26-E4-28|1070|2022-06-21 19:07:06.863000000|15396
98217|115|A3-44-C3-51-A9-C5-9A-94-F2-5B-BD-9A|12007|2022-06-21 20:11:28.557000000|296
98245|113|CD-2B-3C-2D-0C-26-21-7D-F1-31-7D-2D|2490|2022-06-22 10:57:27.970000000|470
98249|115|6C-57-54-EB-7D-71-42-E5-E6-3C-E0-EB|8056|2022-06-22 11:09:56.667000000|6349
98291|49|B5-F6-B4-8F-5F-DB-14-19-6F-4A-5F-AF|5003|2022-06-22 15:05:52.183000000|14863
98294|1|E9-B4-39-67-8F-35-1A-97-BA-52-37-7E|791|2022-06-22 15:15:34.807000000|470
98311|113|66-47-3E-16-F9-9E-7C-10-FA-29-E7-94|589|2022-06-22 16:12:59.820000000|15395
98327|65659|23-A9-49-74-32-87-7E-D8-6E-61-99-BA|1733|2022-06-22 17:10:24.917000000|7822
98328|1|ED-BE-19-E1-92-8F-15-CA-CF-DD-B6-63|742|2022-06-22 17:13:07.180000000|6349
98337|113|64-9F-AA-71-40-FB-C4-1F-39-12-91-FC|11627|2022-06-22 17:59:07.480000000|6349
98338|113|64-9F-AA-71-40-FB-C4-1F-39-12-91-FC|11625|2022-06-22 17:59:21.240000000|6349
98339|113|64-9F-AA-71-40-FB-C4-1F-39-12-91-FC|11624|2022-06-22 17:59:33.577000000|6349
98355|49|D3-7A-DB-3E-3E-75-D9-69-24-22-25-7F|11924|2022-06-22 18:24:12.333000000|253
98358|115|92-E1-F0-C5-05-2B-58-85-1A-BE-44-60|12002|2022-06-22 18:30:46.690000000|15193
98379|113|91-48-81-81-BB-50-5E-10-52-48-0C-5A|6583|2022-06-22 19:32:36.050000000|296
98380|115|30-D2-DD-13-DF-A3-57-E2-C3-DB-47-3A|11499|2022-06-22 19:34:41.660000000|296
98385|2097267|9A-C3-41-8B-C2-1B-99-9C-11-48-FD-F8|8103|2022-06-22 19:53:12.583000000|15193
98393|1137|72-BE-53-23-6C-D7-8A-F3-9D-5A-64-9C|2790|2022-06-22 21:41:10.227000000|15396
98406|4209|6E-90-B4-F0-A9-CB-91-E4-32-D2-D3-E1|2524|2022-06-23 10:36:45.430000000|8279
98438|113|5B-F2-FD-DD-7E-F7-77-41-53-51-47-2D|7955|2022-06-23 12:02:04.400000000|6349
98459|113|BF-EC-F0-85-45-69-B9-4C-8A-6B-9D-B8|7924|2022-06-23 13:25:26.987000000|6349
98460|16497|A6-4C-CB-48-82-2D-05-34-4C-E9-66-42|7923|2022-06-23 13:28:37.090000000|6349
98467|17521|04-FC-21-28-56-5C-01-1B-35-31-3C-0B|2369|2022-06-23 13:39:08.203000000|7577
98480|115|98-1E-44-BB-0D-C0-E4-C0-BE-DC-11-8A|7844|2022-06-23 14:25:25.020000000|15193
98496|115|57-F6-FA-C0-54-72-29-C5-8D-98-F8-AF|6626|2022-06-23 15:07:40.523000000|7821
98499|115|24-03-09-DA-2A-03-DE-34-97-59-50-C1|11918|2022-06-23 15:17:40.770000000|296
98503|279667|AD-5F-B5-3B-34-8C-10-52-E7-FA-A9-A8|11813|2022-06-23 15:31:01.440000000|7822
98504|279667|84-00-0D-97-85-11-81-29-51-54-A9-AC|11812|2022-06-23 15:31:10.597000000|7822
98507|17523|B2-EB-DE-3F-C3-94-75-A2-1B-EC-75-F9|11814|2022-06-23 15:32:31.890000000|7822
98525|113|74-C5-62-7E-A0-2D-7B-5B-19-EC-0F-A5|2060|2022-06-23 16:06:54.850000000|296
98527|49|01-82-AB-54-27-8B-75-5C-48-32-2F-D4|12071|2022-06-23 16:08:16.483000000|296
98531|49|41-B6-3F-53-FD-F8-58-A6-D1-C7-6E-A3|6684|2022-06-23 16:15:48.880000000|296
98532|115|8C-AD-D5-61-B0-BB-8C-11-5D-FC-0C-3E|1825|2022-06-23 16:16:38.413000000|296
98564|113|6B-FC-6D-81-A5-CE-73-50-A3-2E-E6-16|2825|2022-06-23 17:11:07.377000000|6349
98585|113|F8-0F-DB-B8-3D-4E-9D-B1-7B-13-BC-72|12044|2022-06-23 17:38:12.273000000|15193
98639|115|F3-A2-D4-02-64-7A-9F-28-AF-15-68-09|2310|2022-06-23 20:27:16.277000000|539
98740|115|E3-D4-25-5D-42-5B-7D-A2-A5-5A-2D-47|11642|2022-06-24 15:07:08.903000000|7821
98745|115|ED-44-12-12-81-ED-CB-31-D9-57-9E-01|8217|2022-06-24 15:14:09.923000000|310
98747|113|20-8C-35-90-DF-EF-F1-DE-84-E2-2D-CC|8200|2022-06-24 15:16:44.670000000|7821
98763|115|7B-CA-CE-6D-F2-0C-D4-EB-2D-01-D2-56|11884|2022-06-24 15:48:57.533000000|7822
98765|113|6C-00-D0-01-E1-53-A8-39-0E-F0-2C-99|6395|2022-06-24 15:56:18.113000000|15127
98783|115|CD-FF-D2-7A-A8-73-80-3E-9E-9C-67-80|7989|2022-06-24 17:02:48.290000000|265
98802|49|CF-4B-7C-47-77-1E-42-85-28-ED-1B-BA|11610|2022-06-24 17:48:13.757000000|8280
98857|113|C5-C2-0C-47-2C-3B-D5-F2-0F-39-2B-F2|11762|2022-06-25 12:59:19.247000000|261
98858|1137|DC-1A-40-9D-64-D1-1B-8B-02-9F-08-E1|11552|2022-06-25 13:06:57.543000000|8499
98905|115|AC-01-CD-54-01-EF-E9-8F-09-F0-CD-95|8482|2022-06-25 20:08:38.870000000|15295
98918|115|C5-6A-1E-84-F2-FA-F4-F0-F2-B1-6F-F8|12185|2022-06-26 12:39:10.693000000|8279
98923|115|4D-8A-02-FA-41-DC-C7-AF-01-92-D3-43|12226|2022-06-26 20:31:42.767000000|8279
98946|4209|5F-90-9E-6C-5B-43-7F-95-7D-E1-1B-32|2199|2022-06-27 11:35:45.120000000|310
98957|115|6C-EA-D2-EE-39-04-49-E1-63-12-23-B7|12166|2022-06-27 12:35:12.020000000|14863
98979|115|67-3A-4F-CF-A3-91-FC-25-01-73-07-91|1390|2022-06-27 13:27:56.793000000|6349
99009|113|BD-55-EE-F9-42-AF-3E-69-06-36-B1-6D|2607|2022-06-27 14:34:55.663000000|296
99010|113|37-91-56-F1-D0-E9-23-D5-B5-FE-16-CE|2606|2022-06-27 14:35:10.973000000|296
99018|1139|9F-65-72-F2-65-AF-10-FF-A2-0A-16-4B|12055|2022-06-27 14:49:55.370000000|296
99027|115|E3-C4-1E-3E-12-78-39-35-70-58-B5-B1|1650|2022-06-27 15:16:30.620000000|253
99047|16497|6F-4B-1D-A3-D9-D3-AD-D7-C3-1F-72-0F|1883|2022-06-27 16:37:16.570000000|9611
99050|49|D2-87-01-BE-86-64-09-E2-A5-22-6A-B0|2187|2022-06-27 16:47:15.457000000|310
99082|65650|F5-E8-64-B9-1C-97-62-8A-EA-F3-27-B7|6566|2022-06-27 18:47:40.010000000|15193
99121|113|59-21-24-CC-9A-61-1E-AF-46-C3-5B-84|282|2022-06-28 00:04:36.043000000|8280
99131|2163|FA-47-A1-68-2F-88-27-DB-7E-08-D2-C7|8088|2022-06-28 10:39:17.013000000|310
99142|115|9A-28-53-5E-D3-FE-DA-08-76-76-D3-CE|12066|2022-06-28 11:01:53.673000000|310
99143|113|D2-CA-3A-11-B1-52-AD-A9-18-B2-86-10|6394|2022-06-28 11:11:05.857000000|267
99144|113|55-8A-F0-86-86-60-29-93-BD-F2-7F-72|6379|2022-06-28 11:11:34.870000000|267
99145|113|B4-1D-A7-E8-9E-C7-35-6B-77-30-D1-12|7896|2022-06-28 11:12:12.913000000|267
99200|115|7B-64-66-CE-11-68-59-1C-60-64-D4-90|1627|2022-06-28 15:29:25.743000000|15127
99202|2163|57-F5-6F-7D-67-C3-5D-9E-06-9C-C6-43|6679|2022-06-28 15:31:41.593000000|6349
99206|113|F9-8B-45-50-A4-ED-9C-6C-D0-FB-F1-88|8283|2022-06-28 15:36:45.240000000|310
99217|115|98-F9-DE-B8-35-CD-5B-52-B3-6A-70-18|1796|2022-06-28 16:13:17.147000000|310
99224|1137|D5-3D-7C-BA-54-6E-60-FD-44-32-77-6B|2405|2022-06-28 16:27:56.220000000|470
99245|115|23-F7-52-5F-31-40-74-80-04-8E-6E-09|2350|2022-06-28 17:25:02.860000000|7822
99248|115|1D-EA-8E-FA-28-47-09-AD-7E-0A-00-B4|8408|2022-06-28 17:29:01.933000000|7822
99259|114|1D-AD-BC-C3-A5-1F-8C-DD-D4-A1-5B-70|2364|2022-06-28 17:40:21.103000000|7821
99295|2097267|A4-0D-72-61-14-0D-71-64-0A-3A-D9-1E|8146|2022-06-28 19:00:42.503000000|8499
99298|115|E3-DF-E7-83-92-BE-43-5A-61-11-A4-5B|12249|2022-06-28 19:12:11.347000000|15295
99330|4209|C6-A4-BD-E2-63-4A-49-F9-00-D7-0D-6F|1211|2022-06-28 23:21:48.920000000|539
99348|115|00-34-36-12-FC-D4-BB-23-74-76-63-B2|8115|2022-06-29 11:25:44.210000000|6349
99353|1651|3F-79-46-9F-60-FC-81-E0-03-E3-FF-69|11595|2022-06-29 11:55:12.647000000|6349
99365|49|C2-65-D8-70-6A-78-20-6A-98-39-C2-A8|1632|2022-06-29 12:53:54.610000000|8279
99366|1137|62-E0-6C-E9-00-14-CA-F1-D3-64-6F-4D|11723|2022-06-29 12:56:55.207000000|6349
99395|1139|81-DE-DB-14-9B-A7-F1-13-6B-18-6C-A2|1422|2022-06-29 14:33:47.247000000|6349
99410|113|3A-DE-5F-9B-C0-AE-3E-EF-66-6C-8A-F5|1125|2022-06-29 15:03:35.437000000|253
99412|115|57-10-C2-57-6A-8B-50-DA-E9-45-71-72|2485|2022-06-29 15:04:50.220000000|253
99413|113|89-1C-9B-D0-45-7E-2E-EC-9C-EB-B0-45|7834|2022-06-29 15:05:17.030000000|253
99419|113|31-A0-60-77-BE-3D-E3-D5-A3-90-21-3D|8106|2022-06-29 15:58:57.203000000|14863
99432|115|68-AA-B0-5D-0B-2C-4F-C0-F4-3A-DB-BD|8042|2022-06-29 16:25:25.217000000|310
99438|65651|47-2F-5E-CC-86-7C-F7-20-94-B6-2A-F2|8045|2022-06-29 16:50:07.420000000|6349
